"ID","Position","Name_of_Org","Date_Start","Date_End","ID_PK","Date_Start_Change","Date_End_Change"
"10021","Z","Fphs Fellowship of Christian Students","08/22/11 00:00:00",,"7323",,
"10027","Member","4-H","08/01/11 00:00:00",,"7324","Month-Only",
"10025","Member","FCS","08/01/10 00:00:00",,"7325","Month-Only",
"10032","Member","FCS","09/01/11 00:00:00",,"7326","Month-Only",
"10034","Member","Fellowship of Christian Students","08/01/11 00:00:00",,"7327","Month-Only",
"10023","Member","FCS","09/01/10 00:00:00",,"7328","Month-Only",
"10220","Member","Cheerleading","11/10/11 00:00:00",,"7574",,
"10219","Treasurer and Scrapbooker","Clover Kidz 4-H","01/15/09 00:00:00",,"7575",,
"10225","Runner","Timberlake Cross Country","08/13/09 00:00:00",,"7576",,
"10216","Point and Wing","Timberlake Basketball","10/08/09 00:00:00",,"7577",,
"10225","Wing","Timberlake Basketball","11/02/09 00:00:00",,"7578",,
"10220","Volunteer Server","Athol Community Center Annual Christmas Dinner","12/25/10 00:00:00",,"7579",,
"10219","Member","Junior Statesmen of America","10/28/11 00:00:00",,"7580",,
"10216","Hurdler","Timberlake Track and Field","03/01/10 00:00:00",,"7581",,
"10225","Runner","Timberlake Track","03/01/09 00:00:00",,"7582",,
"10223","Class President","Leadership","10/02/09 00:00:00","07/04/10 00:00:00","7583",,
"10214","Member","Timberlake Cross Country","08/13/10 00:00:00",,"7584",,
"10224","Eagle Scout","Boy Scouts","02/20/06 00:00:00","07/17/10 00:00:00","7585",,
"10035","Competitor","High School Rodeo","01/01/11 00:00:00","01/01/11 00:00:00","7329","Year-Only","Year-Only"
"10037","Pitcher","FPHS Varsity Baseball Team","03/01/10 00:00:00",,"7330","Month-Only",
"10035","Member","Junior Leaders","01/01/11 00:00:00","01/01/11 00:00:00","7331","Year-Only","Year-Only"
"10022","Baritone","FPHS Band","05/01/09 00:00:00","01/01/10 00:00:00","7332","Month-Only","Month-Only"
"10021","Z","Fphs Beta","05/01/11 00:00:00",,"7333","Month-Only",
"10022","Member","Fellowship of Christian Students","05/01/06 00:00:00",,"7334","Month-Only",
"10023","Member","Farmerville High School Drama Club","09/01/10 00:00:00","05/01/11 00:00:00","7335","Month-Only","Month-Only"
"10039","Member","Future Business Leaders of America","08/01/11 00:00:00",,"7336","Month-Only",
"10046","Member","FBLA","09/01/11 00:00:00",,"7337","Month-Only",
"10041","Vice President ","4-H","08/01/10 00:00:00",,"7338","Month-Only",
"10040","Member","Cheerleading","05/01/09 00:00:00",,"7339","Month-Only",
"10039","Member","Beta","05/01/11 00:00:00",,"7340","Month-Only",
"10052","Member","Cheerleading","05/01/10 00:00:00",,"7341","Month-Only",
"10045","Member","FBLA","08/01/11 00:00:00",,"7342","Month-Only",
"10043","Percussionist","Franklin Parish High School Band","08/18/10 00:00:00",,"7343",,
"10053","Percussionist","Franklin Parish High School Band","08/18/10 00:00:00",,"7344",,
"10041","Member","FCS","08/01/10 00:00:00",,"7345","Month-Only",
"10047","Member","Future Business Leaders of America","08/22/09 00:00:00","05/17/13 00:00:00","7346",,
"10223","Member","Lions Den Fight Team","01/19/00 00:00:00",,"7586",,
"10222","Player","Timberlake football","08/16/11 00:00:00","11/05/11 00:00:00","7587",,
"10213","Member","4-H","01/01/08 00:00:00",,"7588",,
"10215","Member","Timberlake Cross Country","08/13/11 00:00:00",,"7589",,
"10214","Member","Timberlake Track","02/28/11 00:00:00",,"7590",,
"10215","Member","Timberlake Track","02/27/11 00:00:00",,"7591",,
"10222","Player","Timberlake football","08/16/10 00:00:00","11/06/10 00:00:00","7593",,
"10222","Player","Timberlake Football","08/16/09 00:00:00","10/23/09 00:00:00","7594",,
"10228","Actress","Timberlake Senior High School Drama Dep't.","09/08/09 00:00:00","09/15/10 00:00:00","7595",,
"10228","Stage Hand","Timberlake Senior High School Drama Dep't.","09/16/10 00:00:00","04/26/11 00:00:00","7596",,
"10230","Member","Wia school to work","10/01/11 00:00:00",,"7597",,
"10138","Member","Anime Club","09/01/10 00:00:00",,"7598",,
"10138","Member","Work Inforcement Act","10/01/11 00:00:00",,"7599",,
"10139","Member","Anime Club","09/01/10 00:00:00",,"7600",,
"10139","Member","School to work","10/01/11 00:00:00",,"7601",,
"10139","President","Yugioh club","10/10/04 00:00:00",,"7602",,
"10139","Member","Chest club","09/01/06 00:00:00","03/06/09 00:00:00","7603",,
"10235","Member","School to work","09/01/11 00:00:00",,"7604",,
"10183","Member","Buisiness Professionals of America","08/10/11 00:00:00",,"7605",,
"10183","Member","National Rifle Assosiation","01/26/09 00:00:00",,"7606",,
"10170","Member","4-H","01/01/09 00:00:00",,"7607","Year-Only",
"10170","Sophomore Treasurer","Timberlake High School Leadership","09/10/11 00:00:00",,"7608",,
"10190","Member","Timberlake Cross Country","08/11/10 00:00:00",,"7609",,
"10170","Runner","Timberlake Cross Country","01/01/10 00:00:00",,"7610","Year-Only",
"10166","Member","United States Equestrian Federation","01/01/75 00:00:00",,"7721","Month-Only",
"10166","Member","American Lowline Association","01/01/01 00:00:00",,"7722","Month-Only",
"10299","Member","FFA","08/16/09 00:00:00",,"7723",,
"10301","Secretary","French club ","01/01/10 00:00:00","01/01/11 00:00:00","7726","Year-Only","Year-Only"
"10166","Member","Washington State Horsemen Association","01/01/98 00:00:00",,"7728",,
"10468","Member, Adult Leader, Quartermaster, Senior Patrol","Boy Scouts of America ","01/01/05 00:00:00",,"7854","Month-Only",
"10490","Member","YFC","01/01/11 00:00:00",,"7856","Year-Only",
"10489","Sniper","Target practice","01/01/12 00:00:00","01/01/12 00:00:00","7857","Year-Only","Year-Only"
"11839","President","JAGS","08/10/12 00:00:00",,"9536",,
"11850","Sential ","FFA ","05/01/12 00:00:00",,"9537","Month-Only",
"11861","Member","Spanish Club ","01/23/12 00:00:00",,"9538",,
"11844","Volunteer ","Winder Healthcare and Rehab ","08/01/12 00:00:00",,"9539","Month-Only",
"11853","Mid Field/ Striker","Soccer","01/01/10 00:00:00","02/22/13 00:00:00","9540",,
"11858","Active member ","Partners Club","08/01/10 00:00:00",,"9541","Month-Only",
"11843","Member","Partners Club ","08/14/10 00:00:00",,"9542",,
"11846","Member","Future Business Leader of America","08/16/12 00:00:00",,"9543",,
"11860","Outside hitter","Highschool Volleyball","08/10/10 00:00:00",,"9544",,
"11856","Libero ","HIgh School Volleyball","08/10/10 00:00:00",,"9545",,
"11851","Small group leader","Church Youth","08/01/12 00:00:00","01/01/13 00:00:00","9546",,
"11854","Memeber","FCCLA","11/10/12 00:00:00",,"9547",,
"11864","Member","Fccla","09/11/11 00:00:00","05/21/12 00:00:00","9548",,
"11849","Member","Deca","08/20/10 00:00:00","05/20/11 00:00:00","9549",,
"11853","PG/SG","Basketball","10/15/09 00:00:00",,"9550",,
"11850","Long distnace ","Track","01/01/10 00:00:00","05/01/12 00:00:00","9551","Month-Only","Month-Only"
"11844","Secreatary ","International Club ","08/01/11 00:00:00",,"9552","Month-Only",
"11843","Teammate/second base","Softball ","07/16/09 00:00:00",,"9553",,
"11859","Member","Skills USA","08/02/10 00:00:00","02/21/11 00:00:00","9554",,
"11860","Outside hitter","Club Volleyball ","12/10/12 00:00:00",,"9555",,
"11847","Member","Apalachee Softball Team ","07/16/09 00:00:00","10/20/13 00:00:00","9557",,
"11852","Dancer ","Apalachee Dance Cats ","10/25/12 00:00:00","02/08/13 00:00:00","9558",,
"11849","Team Member","Volleyball","08/07/10 00:00:00",,"9559",,
"11850","Runner ","Cross country ","08/01/11 00:00:00","11/01/11 00:00:00","9560","Month-Only","Month-Only"
"11854","Memeber","Habitat For Humanity","08/20/11 00:00:00","12/17/11 00:00:00","9561",,
"11859","Management ","Volleybol","08/02/11 00:00:00",,"9562",,
"11860","Club member","FCA- Fellowship of Christian Athletes","08/01/06 00:00:00",,"9563","Month-Only",
"11861","Student","Saint Mathews Youth School ","01/10/11 00:00:00","05/16/13 00:00:00","9564",,
"11858","Team member","Competitive and Football Cheerleading","03/20/09 00:00:00",,"9565",,
"11862","Member","Partnership club","11/10/11 00:00:00","08/02/12 00:00:00","9566",,
"11845","Teammate ","Soccer","01/01/08 00:00:00","05/01/13 00:00:00","9567","Month-Only","Month-Only"
"11854","Player","Apalachee Tennis Team","02/01/12 00:00:00",,"9568",,
"11864","Member","Partnership","03/07/11 00:00:00","05/20/11 00:00:00","9569",,
"11846","Member","DECA","09/10/12 00:00:00",,"9570",,
"11860","Club Member","Skills USA","08/10/10 00:00:00","05/06/11 00:00:00","9571",,
"11844","Member ","Beta Club ","01/01/08 00:00:00","01/01/11 00:00:00","9572","Year-Only","Year-Only"
"11843","Member","Skills USA","08/14/10 00:00:00","05/21/11 00:00:00","9573",,
"11849","Member","FFA ","01/13/12 00:00:00","05/20/12 00:00:00","9574",,
"11858","Manager","Wrestling","11/15/10 00:00:00",,"9575",,
"11860","Golfer","Golf Team","08/10/10 00:00:00",,"9576",,
"11851","Member","4H","01/01/09 00:00:00","12/31/10 00:00:00","9577",,
"11845","Member ","Skills USA ","08/01/12 00:00:00","12/01/12 00:00:00","9578","Month-Only","Month-Only"
"11846","Manager","Basketball Manager","11/01/12 00:00:00","02/08/13 00:00:00","9579",,
"11857","Member","FFA","08/03/11 00:00:00",,"9580",,
"11854","Memeber","Beta Club","09/06/09 00:00:00","05/17/10 00:00:00","9581",,
"11844","Defense ","Soccer ","01/01/06 00:00:00","01/01/12 00:00:00","9582","Year-Only","Year-Only"
"11848","Member","Student Council","09/17/09 00:00:00","08/17/11 00:00:00","9583",,
"11849","Manager","Baseball","01/25/10 00:00:00","05/10/10 00:00:00","9584",,
"11860","Runner","Track","08/10/07 00:00:00","05/06/08 00:00:00","9585",,
"11864","Member","Chorus","08/01/07 00:00:00",,"9586","Month-Only",
"11851","Team member","AHS Tennis Team","01/01/09 00:00:00","08/01/12 00:00:00","9588",,
"11846","Vice President","Student Council","08/10/12 00:00:00",,"9589",,
"11850","Singer ","Chorus ","08/03/09 00:00:00","08/01/10 00:00:00","9590",,"Month-Only"
"11843","Teammate","Bssketball","12/01/10 00:00:00","02/20/11 00:00:00","9591",,
"11844","Member","Skills USA","08/01/12 00:00:00",,"9592","Month-Only",
"11141","Member","Fellowship of Christian Students","01/07/13 00:00:00",,"10321",,
"12347","Setter","Lions. Jrs./ New Wave Volleyball Club","08/31/06 00:00:00",,"10361",,
"11860","Singer","Chorus","08/10/06 00:00:00","05/06/08 00:00:00","9593",,
"11859","Team Member","Softball ","01/06/07 00:00:00","02/22/13 00:00:00","9594",,
"11857","2nd base","Softball","08/17/10 00:00:00","11/17/11 00:00:00","9595",,
"11860","Base","Cheerleading","08/10/07 00:00:00","05/06/09 00:00:00","9597",,
"11862","Server, and spotter","Volleyball","08/02/10 00:00:00","08/02/11 00:00:00","9598",,
"11846","Volunteer","Red Cross","01/08/12 00:00:00","01/08/12 00:00:00","9599",,
"11864","Manager","Football manager","08/01/10 00:00:00","11/30/10 00:00:00","9600","Month-Only",
"11851","Model","Deca Charity Modeling Event","01/12/13 00:00:00","01/20/13 00:00:00","9601",,
"11858","Team Member","Softball","01/10/12 00:00:00","03/01/12 00:00:00","9602",,"Month-Only"
"11849","Team Captain","Electra Volleyball Club","12/30/12 00:00:00",,"9603",,
"11851","Helper","Local church food drive","01/01/10 00:00:00",,"9604",,
"11856","Club memeber","Fellowship Of Christian Athletes","08/12/10 00:00:00",,"9605",,
"11859","Team Member","Cheerleading","01/01/00 00:00:00","08/02/10 00:00:00","9606",,
"11860","Team player","Soccer Rec league ","05/06/07 00:00:00","08/16/08 00:00:00","9607",,
"11846","Sprinter and Jumper","Track and Field","02/10/10 00:00:00",,"9608",,
"11851","Helper","Zaxbys can food drive","11/01/12 00:00:00","11/02/12 00:00:00","9609",,
"11859","Member ","Basketball ","08/01/09 00:00:00","08/02/10 00:00:00","9610",,
"11859","Member","Track and Field ","08/02/08 00:00:00","08/02/10 00:00:00","9611",,
"11846","Member","Chorus","08/10/09 00:00:00","05/15/11 00:00:00","9612",,
"11866","Member ","Future Farmers of America","08/01/10 00:00:00","05/01/12 00:00:00","9613","Month-Only","Month-Only"
"11866","Manager ","Football","04/01/12 00:00:00",,"9614","Month-Only",
"11849","Member","Fellowship of Christian athletes","09/11/10 00:00:00",,"9615",,
"11859","Member","Band","08/01/07 00:00:00","08/02/10 00:00:00","9616",,
"11851","Member","WMS Chours ","08/01/08 00:00:00","05/01/11 00:00:00","9617",,
"11866","Member","Sign Language Club","05/01/10 00:00:00","12/01/10 00:00:00","9618","Month-Only","Month-Only"
"11866","Member","Track and Feild","08/01/07 00:00:00","05/01/10 00:00:00","9619","Month-Only","Month-Only"
"11866","Member","Basketball","09/01/09 00:00:00","03/01/10 00:00:00","9620","Month-Only","Month-Only"
"11863","Cheerleader","Barrow County Cheer Association","07/18/10 00:00:00","11/17/10 00:00:00","9621",,
"11889","Captian","CHS Cheerleading","08/01/09 00:00:00","02/01/13 00:00:00","9623","Month-Only","Month-Only"
"11889","Class President","Student Council","01/01/09 00:00:00","01/01/13 00:00:00","9624","Year-Only","Year-Only"
"11889","Team member","Beta Club","01/01/09 00:00:00","01/01/13 00:00:00","9625","Year-Only","Year-Only"
"11889","Team member","Honor Society","01/01/11 00:00:00","01/01/13 00:00:00","9626","Year-Only","Year-Only"
"11889","Team member","Academic Team","01/01/09 00:00:00","01/01/13 00:00:00","9627","Year-Only","Year-Only"
"11878","Member","FCCLA","08/15/12 00:00:00",,"9628",,
"11888","Volunteer","American Red Cross","04/09/11 00:00:00","01/01/13 00:00:00","9629",,"Year-Only"
"11886","Member","Campbellsville Track Team","02/23/10 00:00:00",,"9630",,
"11885","President","Future Educators of America","08/12/10 00:00:00",,"9631",,
"11883","Outfielder","Softball Team","01/01/10 00:00:00",,"9632","Month-Only",
"11884","Member","Leadership","01/01/12 00:00:00","05/14/13 00:00:00","9633",,
"11882","Flute marcher ","Campbellsville marching band","08/08/09 00:00:00",,"9634",,
"11880","President","Spansish Club","08/07/11 00:00:00",,"9635",,
"11894","Member","Football","01/06/13 00:00:00",,"9636",,
"11883","Outside/Right Hitter","Volleyball Team","01/01/08 00:00:00","09/01/12 00:00:00","9637","Month-Only","Month-Only"
"11881","Member","National Honors Society","09/10/11 00:00:00",,"9638",,
"11881","Member","Beta","08/02/09 00:00:00",,"9639",,
"11901","President","Y-Club","08/03/07 00:00:00",,"9640",,
"11881","Member","Future Educators of America","08/02/11 00:00:00",,"9641",,
"11901","Member","Beta Club","08/03/06 00:00:00",,"9642",,
"11901","Member","National Honor Society","11/10/07 00:00:00",,"9643",,
"11881","Class of 2013 Vice President","Student Council","08/02/12 00:00:00",,"9644",,
"11902","Class Represenative","Beta Club","08/18/09 00:00:00",,"9645",,
"11881","Sports Editor","Yearbook Staff","08/03/12 00:00:00",,"9646",,
"11901","Member","Academic Team","09/12/10 00:00:00",,"9647",,
"12291","Walking","Breast Cancer Walk","10/19/12 00:00:00","10/20/12 00:00:00","10322",,
"7972","Chairsperson","Future Republicans of America","10/28/09 00:00:00",,"5180",,
"7972","Member","Allen Memorial Babtist Church","04/28/09 00:00:00",,"5181",,
"7972","Member","Student Participation Organization","08/29/09 00:00:00",,"5182",,
"7972","Member","Kings Mountain High School Choral Department","08/25/08 00:00:00",,"5183",,
"10490","Member","Key Club","01/01/11 00:00:00",,"7858","Year-Only",
"10493","N/a","N/a","01/01/12 00:00:00","01/01/12 00:00:00","7859","Year-Only","Year-Only"
"10495","Member","FCCLA","08/22/11 00:00:00",,"7860",,
"10496","Designing shoes","Shoe and shoot","01/01/12 00:00:00","01/01/12 00:00:00","7861","Year-Only","Year-Only"
"10498","Member","Key Club","08/11/11 00:00:00",,"7862",,
"10507","Member","Future Presidants ","04/03/10 00:00:00","06/19/12 00:00:00","7863",,
"10512","Member ","Softball ","01/01/12 00:00:00","01/01/12 00:00:00","7864","Year-Only","Year-Only"
"10523","None","None","01/21/12 00:00:00","01/21/12 00:00:00","7865",,
"10524","Hands and knees","Stagecraft at carl albert high school","06/09/11 00:00:00",,"7866",,
"10526","Member ","Soldier creek baptist church","06/01/96 00:00:00",,"7867",,
"10543","Cheerleader","Midwest City High School Cheer","01/01/11 00:00:00",,"7868","Year-Only",
"10545","Gaurd ","Midwest City Highschool Basketball .","06/01/11 00:00:00","05/01/12 00:00:00","7869","Month-Only","Month-Only"
"10546","Running Back/Line Backer","Football","08/12/10 00:00:00",,"7870",,
"10535","Volunteer Musician","Lifechurch.Tv","12/10/11 00:00:00",,"7871",,
"10542","AS1","AFJRROTC","08/01/11 00:00:00",,"7872","Month-Only",
"10539","Member","Midwest City High School Tennis","03/01/09 00:00:00","02/14/12 00:00:00","7873","Month-Only",
"10539","Shooting Gaurd","Basketball","01/01/06 00:00:00","01/01/08 00:00:00","7874","Year-Only","Year-Only"
"10536","Member","PAAFMI","09/01/01 00:00:00",,"7875","Month-Only",
"10541","Player ","Midwest City High School Tennis ","01/05/12 00:00:00",,"7876",,
"10548","Bullrider","NJBR","10/03/11 00:00:00","02/14/12 00:00:00","7877",,
"10551","Left Field, Right Field, Center Field, Second Base","Midwest City High School and Monroney Middle Schoo","08/01/10 00:00:00",,"7878",,
"10538","Volunteer","Oklahoma Blood Institute","05/24/11 00:00:00",,"7879",,
"10544","Dancer","Dmc Dance School","09/10/11 00:00:00",,"7880",,
"10540","Left field","Mid-West City High School Baseball","08/11/11 00:00:00",,"7881",,
"10544","Member","Cheerleader","07/16/10 00:00:00","03/13/11 00:00:00","7882",,
"10549","Founder","Cleaner Yards","01/01/12 00:00:00","01/01/12 00:00:00","7883","Year-Only","Year-Only"
"10550","Played all postions","Soccer league","01/01/09 00:00:00","01/01/10 00:00:00","7884","Year-Only","Year-Only"
"10553","Drill Team Member","Youth Challenge Program","07/10/11 00:00:00","12/10/11 00:00:00","7885",,
"10553","First Llieutenant"," JROTC Pineville High School","08/20/08 00:00:00","05/22/11 00:00:00","7886",,
"10553","Flute and Piccolo Section Leader","Pineville High School Band","07/20/08 00:00:00","05/22/11 00:00:00","7887",,
"10547","Helper","Obi","08/15/11 00:00:00",,"7888",,
"10552","Athletic trainer","Midwest City High School","01/25/12 00:00:00",,"7889",,
"10555","The carwasher","Monroney Band Company","05/09/12 00:00:00","12/16/12 00:00:00","7890",,
"10558","Flight Sergeant ","Civil Air Patrol","01/01/11 00:00:00",,"7891","Year-Only",
"10558","Team Leader","JROTC","01/01/10 00:00:00",,"7892","Year-Only",
"10661","Job shadow","Alligator deseil performance","02/04/12 00:00:00",,"7974",,
"10656","Member/Wrestler","Timberlake Wrestling","11/15/10 00:00:00",,"7975",,
"10656","Member/Varsity Competitor","Timberlake Cross Country","09/15/10 00:00:00",,"7976",,
"10656","Runner","Timberlake Track","03/10/12 00:00:00",,"7977",,
"10655","Member","FIRST Robotics","01/01/12 00:00:00","02/01/12 00:00:00","7978","Month-Only","Month-Only"
"10655","Member","IDFY","09/01/11 00:00:00",,"7979","Month-Only",
"10652","Member","Honor Society","01/13/12 00:00:00",,"7980",,
"10646","Member","4-H","10/01/09 00:00:00","02/01/12 00:00:00","7981","Month-Only","Month-Only"
"11059","Sophomore Class President","Class Officers","09/01/10 00:00:00","06/07/11 00:00:00","8469","Month-Only",
"9878","Member of a team in the Association","GCCSA (Greater Cleveland County Soccer Association","08/15/00 00:00:00",,"7052",,
"10664","Varsity","Wrestling","11/15/99 00:00:00",,"7982",,
"10664","Artist","Art","01/01/08 00:00:00",,"7983",,
"10664","First base","Base ball","04/01/00 00:00:00","04/01/08 00:00:00","7984",,
"10664","Defensive end","Foot ball","02/04/00 00:00:00","02/04/08 00:00:00","7985",,
"10668","Member","SLBC youth group","03/10/10 00:00:00",,"7986",,
"10674","Member","Idaho Drug Free Youth","09/20/11 00:00:00",,"7987",,
"10674","Member","Technology Students Association","10/02/11 00:00:00",,"7988",,
"10671","Treasurer","Timberlake Junior High Student Council","09/01/09 00:00:00","06/01/10 00:00:00","7989","Month-Only","Month-Only"
"10671","Athlete","Timberlake High School Cross Country","08/01/10 00:00:00",,"7990","Month-Only",
"10674","Youth Committee Member and Team Leader","Relay for LIfe (American Cancer Society Walk)","08/15/11 00:00:00",,"7991",,
"10669","Class Vice President","Student Government","06/10/10 00:00:00","04/09/12 00:00:00","7992",,
"10666","Member","S.T.R.I.V.E.","01/01/08 00:00:00","01/01/10 00:00:00","7993","Year-Only","Year-Only"
"10677","Memeber","Business Profesionals of America","10/10/11 00:00:00",,"7994",,
"10678","Member","Quiz Bowl","01/01/11 00:00:00",,"7995",,
"10666","Athlete/Captain","Club Timberlake Volleyball","01/01/11 00:00:00","04/09/12 00:00:00","7996","Year-Only",
"10669","Varsity","High School Baseball","02/25/11 00:00:00",,"7997",,
"10678","Member","Robotics Team","09/05/11 00:00:00","12/06/12 00:00:00","7998",,
"10666","Athlete","Timberlake Track","01/01/10 00:00:00","04/09/12 00:00:00","7999","Year-Only",
"10669","Single A ","American Legion Baseball","03/20/11 00:00:00",,"8000",,
"10679","Member","IDFY","09/06/09 00:00:00",,"8001",,
"10680","Member","TSA","10/16/10 00:00:00",,"8002",,
"10676","Member","Mountain Gem 4-H Club","02/11/12 00:00:00",,"8003",,
"10681","Student`","Resort Academy","09/09/12 00:00:00",,"8004",,
"10682","Member","Idaho Drug Free Youth","10/14/07 00:00:00",,"8005",,
"10670","Athlete","Timberlake Volleyball","08/15/12 00:00:00","10/15/12 00:00:00","8006",,
"10682","Member and representative ","FIAT youth council ","12/04/11 00:00:00",,"8007",,
"10666","Follower","Spirit Lake Baptist Church","01/01/11 00:00:00",,"8008","Year-Only",
"10666","Athlete","Timberlake Volleyball","01/01/09 00:00:00","01/01/12 00:00:00","8009","Year-Only","Year-Only"
"10690","Senior Patrol Leader","Boy Scouts of America","11/23/06 00:00:00",,"8010",,
"10690","President","Country Kids 4H Club","09/01/04 00:00:00",,"8011",,
"10689","Debate member","Junior State of America","01/01/12 00:00:00",,"8012",,
"10691","Member","People to People","04/20/06 00:00:00",,"8013",,
"10690","Member","Honors Society","01/21/12 00:00:00",,"8014",,
"10691","Member","Honors Society","01/20/11 00:00:00",,"8015",,
"10685","Star event competitior","FCCLA","09/07/11 00:00:00",,"8016",,
"10691","Member","Mentors Group","08/20/11 00:00:00","06/10/12 00:00:00","8017",,
"10685","Member","Business Professionals of America","09/07/11 00:00:00","01/07/12 00:00:00","8018",,
"10685","Mentor","Tiger Mentor","06/03/11 00:00:00",,"8019",,
"10690","Member","Swine 4H/ Country Kids ","09/01/06 00:00:00",,"8020",,
"10685","Member","Yearbook","09/07/11 00:00:00","01/07/12 00:00:00","8021",,
"10690","Member","Dog 4H/ Country Kids","09/01/09 00:00:00",,"8022",,
"10691","Freshmen President","Timberlake Studend Council","08/15/10 00:00:00","06/08/11 00:00:00","8023",,
"10685","Member","Idaho Drug Free Youth","09/07/07 00:00:00",,"8024",,
"10685","Member","Honor's Society","01/07/12 00:00:00",,"8025",,
"10690","Member","Beef 4H/ Country Kids","09/01/11 00:00:00",,"8026",,
"10685","Treasurer","4-H","09/01/07 00:00:00","08/14/08 00:00:00","8027",,
"10753","Participant","Special Olympics","06/01/10 00:00:00",,"8103","Month-Only",
"10757","Singer/dancer","New Bedford High Hip-Hop Club","09/10/10 00:00:00","05/04/12 00:00:00","8104",,
"10757","Player","New Bedford Whalers Girls Softball Team","03/01/12 00:00:00","05/04/12 00:00:00","8106","Month-Only",
"11069","Captain","Majorette Of America","09/01/01 00:00:00","08/01/07 00:00:00","8470","Month-Only","Month-Only"
"8144","Vice President","Lakewood FFA","09/01/05 00:00:00",,"5293","Month-Only",
"8144","President","4-H service club","01/01/08 00:00:00",,"5294","Month-Only",
"8144","Member","4-H Clarksville country","12/01/09 00:00:00",,"5295","Month-Only",
"8144","Member","4-H teen leader","01/01/10 00:00:00",,"5296","Month-Only",
"8144","Member","St. Edward Catholic Church","02/09/92 00:00:00",,"5297",,
"8144","Team member","Lakewood Golf","09/01/06 00:00:00","10/01/08 00:00:00","5302","Month-Only","Month-Only"
"10690","Member","Jr. National Young Leader Conference","07/15/06 00:00:00","07/22/06 00:00:00","8028",,
"10696","Junior Class Treasurer","Timberlake Student Council","09/04/11 00:00:00",,"8029",,
"10685","Junior aide","Girl Scouts","09/01/00 00:00:00","08/15/08 00:00:00","8030",,
"10695","Mentor","Timberlake Mentors","09/01/11 00:00:00","06/01/12 00:00:00","8031","Month-Only","Month-Only"
"10695","Member","National Honor Society ","01/01/12 00:00:00",,"8032","Month-Only",
"10700","Member","Idfy","02/11/06 00:00:00","11/28/07 00:00:00","8033",,
"10700","Member","Jsa","11/21/11 00:00:00",,"8034",,
"10688","Advertisement Manager","Timberlake Drama","09/17/11 00:00:00",,"8035",,
"10697","Student","No Limits MMA","10/03/12 00:00:00",,"8036",,
"10692","Member/Fighter","American Fighting Association","09/10/00 00:00:00",,"8037",,
"10694","Member/ Wrestler","USA Wreslting","03/31/01 00:00:00",,"8038",,
"10688","President","Timberlake Choir","11/10/10 00:00:00",,"8039",,
"10692","Fighter","Elite XC","10/09/11 00:00:00",,"8040",,
"10688","Member","Idaho Drug Free Youth","09/01/09 00:00:00",,"8041","Month-Only",
"10689","Member","Idaho Drug Free Youth","01/01/09 00:00:00",,"8042",,
"10694","Member","American Bicycle Association ","07/02/06 00:00:00","09/08/09 00:00:00","8043",,
"10684","Subscriber ","Transworld motocross","12/20/10 00:00:00",,"8044",,
"10697","Counselor in training","Camp Fire USA","06/29/12 00:00:00",,"8045",,
"10691","Player","Timberlake Varsity Baseball","02/20/10 00:00:00",,"8046",,
"10690","Player","Timberlake Varsity Baseball ","02/12/10 00:00:00",,"8047",,
"10691","Player","Timberlake Junior Varsity Basketball","11/18/09 00:00:00","02/20/10 00:00:00","8048",,
"10690","Player","Timberlake Varsity Basketball","11/07/10 00:00:00",,"8049",,
"10691","Player","Bayview Whitecaps","05/15/10 00:00:00",,"8050",,
"10690","Player","Bayview Whitecaps","05/15/10 00:00:00",,"8051",,
"10687","Member","North American Hunting Club","02/14/10 00:00:00",,"8052",,
"10690","Member","American Kennel Club","01/01/10 00:00:00",,"8053",,
"10687","Basketball","Timberlake Sports","11/06/09 00:00:00",,"8054",,
"10686","Football","Timberlake High School","01/01/09 00:00:00",,"8055","Year-Only",
"10695","Member","Idaho Drug Free Youth program","09/01/08 00:00:00","09/01/10 00:00:00","8056","Month-Only","Month-Only"
"10693","Member ","Timberlake High School Wrestling ","11/11/10 00:00:00",,"8057",,
"10686","Basketball","Timberlake High School","01/01/10 00:00:00",,"8058","Year-Only",
"10687","Track","Timberlake Sports","01/01/09 00:00:00",,"8059","Year-Only",
"10686","Bull rider","Montana High School Rodeo Association","01/01/09 00:00:00",,"8060","Year-Only",
"10687","Life Scout","Boy Scouts of America","04/01/05 00:00:00","02/20/10 00:00:00","8061","Month-Only",
"10650","Player","Varsity High School Sofball Team","02/01/09 00:00:00",,"8062","Month-Only",
"10699","Caregiver/ volunteer","Kootinai County Human Society","06/25/11 00:00:00",,"8063",,
"10714","Student","No Limits Mixed Martial Atrs","10/03/11 00:00:00",,"8064",,
"10654","Girl Scout","Girl Scouts","01/01/06 00:00:00","01/01/09 00:00:00","8065","Year-Only","Year-Only"
"10757","Player","New Bedford High Whalers Girls Basketball Team","12/01/10 00:00:00","05/04/12 00:00:00","8105","Month-Only",
"10755","Member","Medical Careers Club","04/07/12 00:00:00",,"8107",,
"11069","Teammate","Cheerleading","08/01/05 00:00:00","06/01/08 00:00:00","8471","Month-Only","Month-Only"
"11069","Officer","4-H","06/01/10 00:00:00","06/01/11 00:00:00","8472","Month-Only","Month-Only"
"11881","Member","Y-Club","09/05/11 00:00:00",,"9648",,
"11902","Member","Academic Team","09/21/10 00:00:00","01/20/13 00:00:00","9649",,
